ads_id,created_date ,user_id,first_name,last_name,phone_number ,city_id,city_name ,product_id,product_brand,product_model,product_body_type,product_year,product_price,is_active
366,5/10/2022 22:10,698,Corrie,Hensmans,6288061812885,3208,Kabupaten Kuningan,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
367,5/11/2022 0:34,541,Dallas,Strippling,6288055340272,3271,Kota Bogor,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
368,5/11/2022 8:30,430,Ange,Stowte,6288049780017,3207,Kabupaten Ciamis,41,Honda,Honda Civic,Hatchback,2018,350000000,1
369,5/11/2022 16:48,471,Nealson,Daldry,6288047477376,3203,Kabupaten Cianjur,40,Honda,Honda CR-V,SUV,2018,398500000,1
370,5/11/2022 17:20,485,Octavius,Tilbrook,6288042036183,3376,Kota Tegal,36,Honda,Honda CR-V,SUV,2018,415000000,1
371,5/12/2022 20:14,517,Derrik,Wodham,6288026991865,3217,Kabupaten Bandung Barat,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
372,5/12/2022 20:26,582,Ardine,Cornthwaite,6287981136611,3402,Kabupaten Bantul,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
373,5/13/2022 4:19,185,Lazar,Dodswell,6287968906579,3373,Kota Salatiga,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
374,5/13/2022 18:15,242,Rani,Copcutt,6287924766329,3212,Kabupaten Indramayu,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
375,5/14/2022 3:16,244,Cati,Butterfint,6287903446709,3209,Kabupaten Cirebon,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
376,5/14/2022 10:17,551,Reinaldos,Bonome,6287886855270,3376,Kota Tegal,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
377,5/14/2022 16:09,241,Billie,Cothey,6287876626741,3206,Kabupaten Tasikmalaya,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
378,5/14/2022 18:14,515,Myriam,Rendle,6287848309800,3210,Kabupaten Majalengka,45,Honda,Honda Civic,Hatchback,2019,397500000,1
379,5/14/2022 19:20,358,Nye,Guest,6287841419454,3210,Kabupaten Majalengka,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
380,5/14/2022 19:56,697,Jennine,Menault,6287829466413,3203,Kabupaten Cianjur,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
381,5/15/2022 11:08,476,Andy,Houtbie,6287801260003,3274,Kota Cirebon,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
382,5/15/2022 13:20,381,Florentia,Varfolomeev,6287789784442,3214,Kabupaten Purwakarta,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
383,5/15/2022 17:35,271,Shelagh,Drugan,6287779503448,3403,Kabupaten Gunung Kidul,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
384,5/15/2022 21:02,687,Amitie,Tewkesberry,6287764579439,3211,Kabupaten Sumedang,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
385,5/16/2022 8:16,104,Karlens,Boydle,6287733509843,3202,Kabupaten Sukabumi,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
386,5/16/2022 12:25,542,Eachelle,Laxen,6287723975464,3327,Kabupaten Pemalang,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
387,5/16/2022 18:15,514,Georgia,Jirus,6287704000340,3279,Kota Banjar,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
388,5/17/2022 14:10,516,Denys,Pharaoh,6287687975511,3277,Kota Cimahi,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
389,5/17/2022 15:47,657,Gusta,Romaint,6287683409073,3374,Kota Semarang,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
390,5/17/2022 17:24,324,Ewan,Goane,6287679911227,3278,Kota Tasikmalaya,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
391,5/18/2022 3:20,563,Aleta,Goldthorpe,6287679092900,3371,Kota Magelang,38,Honda,Honda CR-V,SUV,2009,116000000,1
392,5/18/2022 3:51,237,Reginald,Gillespie,6287641419678,3175,Kota Jakarta Timur,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
393,5/18/2022 8:03,368,Faulkner,Cord,6287637679949,3206,Kabupaten Tasikmalaya,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
394,5/18/2022 20:26,532,Carolee,Goracci,6287617190608,3604,Kabupaten Serang,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
395,5/18/2022 21:31,493,Jessica,Tidmas,6287614876126,3214,Kabupaten Purwakarta,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
396,5/18/2022 22:51,627,Lowell,Skepper,6287563784001,3201,Kabupaten Bogor,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
397,5/19/2022 12:50,184,Jillie,Ascroft,6287555963955,3372,Kota Surakarta,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
398,5/19/2022 13:50,164,Sheilah,Larrad,6287555190905,3209,Kabupaten Cirebon,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
399,5/19/2022 21:41,482,Cristina,Turnbull,6287522357432,3274,Kota Cirebon,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
400,5/20/2022 1:23,199,Eziechiele,Robeiro,6287516463745,3673,Kota Serang,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
401,5/20/2022 9:31,409,Dinnie,Rymer,6287488929657,3279,Kota Banjar,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
402,5/20/2022 11:03,291,Mozelle,Rispen,6287478478202,3214,Kabupaten Purwakarta,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
403,5/20/2022 17:15,150,Annalise,Golston,6287467992155,3214,Kabupaten Purwakarta,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
404,5/21/2022 1:19,379,Kerstin,McGarahan,6287452976611,3206,Kabupaten Tasikmalaya,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
405,5/21/2022 13:22,613,Allianora,Brandacci,6287437747434,3208,Kabupaten Kuningan,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
406,5/22/2022 3:46,158,Thalia,Pelfer,6287436282522,3275,Kota Bekasi,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
407,5/22/2022 23:33,455,Paulita,Dilawey,6287414317730,3202,Kabupaten Sukabumi,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
408,5/23/2022 4:12,316,Jeffie,Truuue,6287402694425,3376,Kota Tegal,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
409,5/23/2022 11:26,505,Giacobo,Fawke,6287388422262,3209,Kabupaten Cirebon,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
410,5/24/2022 3:07,453,Muhammad,Skelly,6287307286995,3327,Kabupaten Pemalang,38,Honda,Honda CR-V,SUV,2009,116000000,1
411,5/24/2022 10:05,674,Marcello,Antoniades,6287301997900,3274,Kota Cirebon,39,Honda,Honda CR-V,SUV,2016,269000000,1
412,5/24/2022 11:27,222,Tedd,Gai,6287275038644,3202,Kabupaten Sukabumi,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
413,5/24/2022 21:18,253,Rosmunda,Vannucci,6287256921459,3213,Kabupaten Subang,37,Honda,Honda CR-V,SUV,2017,345000000,1
414,5/25/2022 4:21,149,Jolee,Layborn,6287251001570,3213,Kabupaten Subang,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
415,5/25/2022 8:25,641,Pepe,Neeson,6287225519683,3209,Kabupaten Cirebon,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,0
416,5/25/2022 11:16,182,Marje,Mordey,6287192650165,3329,Kabupaten Brebes,40,Honda,Honda CR-V,SUV,2018,398500000,1
417,5/25/2022 12:43,112,Cindee,South,6287172412414,3210,Kabupaten Majalengka,36,Honda,Honda CR-V,SUV,2018,415000000,1
418,5/25/2022 14:35,145,Saleem,Belden,6287156912718,3209,Kabupaten Cirebon,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
419,5/26/2022 0:34,378,Rockey,Faldoe,6287132744559,3205,Kabupaten Garut,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
420,5/26/2022 19:34,694,Tabatha,Reyburn,6287126066659,3275,Kota Bekasi,42,Honda,Honda Civic,Sedan,2010,165000000,1
421,5/27/2022 18:47,128,Bernita,Moar,6287119674845,3403,Kabupaten Gunung Kidul,44,Honda,Honda Civic,Sedan,2013,179000000,1
422,5/27/2022 19:55,403,Kendell,Thornewill,6287089712959,3207,Kabupaten Ciamis,43,Honda,Honda Civic,Sedan,2013,186000000,1
423,5/29/2022 13:40,351,Colet,Starkie,6287071682438,3276,Kota Depok,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
424,5/29/2022 19:58,330,Harlan,Haskey,6287041607494,3203,Kabupaten Cianjur,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
425,5/30/2022 1:16,217,Vanessa,Sidebotton,6287041602308,3205,Kabupaten Garut,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
426,5/30/2022 3:49,327,Elisha,Deppen,6287028697659,3272,Kota Sukabumi,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
427,5/30/2022 5:01,588,Warner,Guppy,6287023872669,3207,Kabupaten Ciamis,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
428,5/30/2022 16:14,165,Eric,Nobriga,6286975208255,3210,Kabupaten Majalengka,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
429,5/30/2022 18:20,622,Stephenie,Gilks,6286965784752,3275,Kota Bekasi,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
430,5/31/2022 1:05,699,Bendicty,Lenchenko,6286965003115,3216,Kabupaten Bekasi,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
431,5/31/2022 2:21,654,Whitney,Tomas,6286964309292,3402,Kabupaten Bantul,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
432,5/31/2022 5:55,404,Genni,Dorrington,6286959414309,3275,Kota Bekasi,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
433,5/31/2022 6:15,679,Martyn,Batts,6286955139406,3373,Kota Salatiga,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
434,5/31/2022 7:55,446,Emmanuel,Jacobi,6286941252163,3672,Kota Cilegon,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
435,5/31/2022 8:19,537,Gwenora,Qusklay,6286932617218,3213,Kabupaten Subang,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
436,5/31/2022 8:50,525,Rosana,Evill,6286874093600,3216,Kabupaten Bekasi,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
437,5/31/2022 10:48,311,Hope,Woolford,6286866467771,3172,Kota Jakarta Utara,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
438,5/31/2022 15:13,521,Rollins,Maclean,6286861095087,3373,Kota Salatiga,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
439,6/1/2022 0:40,239,Elwood,Dagg,6286859383725,3208,Kabupaten Kuningan,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
440,6/2/2022 5:25,543,Claudianus,Seemmonds,6286843150111,3279,Kota Banjar,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
441,6/3/2022 11:11,192,Betty,Bernat,6286821756773,3171,Kota Jakarta Pusat,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
442,6/3/2022 11:41,354,Abagael,Slaney,6286793366991,3327,Kabupaten Pemalang,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
443,6/4/2022 5:53,625,Demetris,Seak,6286759870537,3279,Kota Banjar,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
444,6/4/2022 7:33,502,Abner,Hartwright,6286759245450,3210,Kabupaten Majalengka,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
445,6/4/2022 23:22,656,Bertrando,Prydden,6286749806014,3373,Kota Salatiga,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
446,6/5/2022 2:16,265,Kizzee,Walbridge,6286715538318,3211,Kabupaten Sumedang,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
447,6/5/2022 10:37,254,Ema,Marcinkus,6286688882303,3171,Kota Jakarta Pusat,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
448,6/5/2022 12:39,161,Sarge,Rosencrantz,6286686995679,3278,Kota Tasikmalaya,41,Honda,Honda Civic,Hatchback,2018,350000000,1
449,6/5/2022 19:44,438,Wainwright,Pesselt,6286683359112,3672,Kota Cilegon,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
450,6/6/2022 5:04,156,Gill,Lennarde,6286677059369,3273,Kota Bandung,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
451,6/6/2022 22:45,261,Engracia,Pergens,6286671540071,3172,Kota Jakarta Utara,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
452,6/7/2022 7:50,488,Jose,Dobbson,6286657029704,3210,Kabupaten Majalengka,45,Honda,Honda Civic,Hatchback,2019,397500000,1
453,6/7/2022 17:10,188,Shelden,Dougal,6286642066723,3376,Kota Tegal,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
454,6/8/2022 2:14,181,Basilio,Sidebotham,6286618685238,3328,Kabupaten Tegal,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
455,6/8/2022 13:52,298,Vassili,Wardington,6286603599585,3203,Kabupaten Cianjur,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
456,6/8/2022 17:36,415,Madison,Scemp,6286574680445,3278,Kota Tasikmalaya,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
457,6/8/2022 21:47,186,Gayleen,Paddock,6286558577280,3374,Kota Semarang,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
458,6/9/2022 2:33,447,Chrysa,Blakeborough,6286556658896,3327,Kabupaten Pemalang,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
459,6/9/2022 9:17,583,Lucais,Bennetto,6286555098968,3373,Kota Salatiga,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
460,6/9/2022 19:51,179,Annemarie,Rossiter,6286554579676,3214,Kabupaten Purwakarta,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
461,6/10/2022 3:14,252,Natka,Klawi,6286547643828,3214,Kabupaten Purwakarta,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
462,6/10/2022 12:20,445,Marie,Fairlamb,6286536295408,3173,Kota Jakarta Barat,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
463,6/12/2022 5:14,432,Electra,Henzer,6286534176585,3173,Kota Jakarta Barat,45,Honda,Honda Civic,Hatchback,2019,397500000,1
464,6/12/2022 21:24,508,Dorine,Sarsfield,6286471441490,3274,Kota Cirebon,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
465,6/12/2022 21:46,309,Orion,Limmer,6286457913372,3673,Kota Serang,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
466,6/13/2022 6:58,666,Minetta,Drennan,6286454629825,3212,Kabupaten Indramayu,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
467,6/14/2022 6:00,440,Rozella,Pratten,6286428493829,3213,Kabupaten Subang,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
468,6/15/2022 2:27,125,Alberik,Goulden,6286418951334,3376,Kota Tegal,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
469,6/15/2022 13:16,375,Merrill,Lezemore,6286409700094,3209,Kabupaten Cirebon,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
470,6/15/2022 23:48,103,Linc,Illston,6286406484975,3201,Kabupaten Bogor,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
471,6/16/2022 10:43,232,Auguste,Titford,6286401690074,3174,Kota Jakarta Selatan,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
472,6/16/2022 11:31,204,Adam,Saller,6286388780220,3601,Kabupaten Pandeglang,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
473,6/16/2022 14:12,352,Dimitri,Chaffyn,6286371764511,3210,Kabupaten Majalengka,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
474,6/16/2022 20:32,134,Tito,Fermin,6286367634804,3671,Kota Tangerang,43,Honda,Honda Civic,Sedan,2013,186000000,1
475,6/16/2022 20:51,173,Haley,Braywood,6286357925506,3276,Kota Depok,44,Honda,Honda Civic,Sedan,2013,179000000,1
476,6/17/2022 1:22,117,Zelma,Roskams,6286303687388,3327,Kabupaten Pemalang,35,Honda,Honda Jazz,Hatchback,2013,178000000,1
477,6/17/2022 2:43,428,Katey,Brunelli,6286279471488,3212,Kabupaten Indramayu,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
478,6/18/2022 13:07,609,Shoshanna,Boij,6286262571794,3214,Kabupaten Purwakarta,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
479,6/18/2022 19:43,302,Donavon,Kenward,6286261999338,3371,Kota Magelang,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
480,6/19/2022 1:41,130,Julissa,Litt,6286261204548,3601,Kabupaten Pandeglang,48,Suzuki,Suzuki Ertiga,MPV,2016,168000000,1
481,6/21/2022 2:13,219,Shela,Hargess,6286259758385,3402,Kabupaten Bantul,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
482,6/23/2022 6:45,647,Christian,Bisley,6286242814656,3278,Kota Tasikmalaya,24,Daihatsu,Daihatsu Terios,SUV,2017,166000000,1
483,6/24/2022 5:30,659,Seka,Maxsted,6286237894113,3205,Kabupaten Garut,42,Honda,Honda Civic,Sedan,2010,165000000,1
484,6/24/2022 19:44,315,Rivi,Schwand,6286235319644,3601,Kabupaten Pandeglang,3,Toyota,Toyota Yaris,Hatchback,2014,162000000,1
485,6/25/2022 10:52,384,Colas,Winkless,6286209907899,3372,Kota Surakarta,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
486,6/25/2022 23:09,460,Frank,Sarjeant,6286206910092,3273,Kota Bandung,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
487,6/27/2022 14:56,243,Dicky,Lapwood,6286178541335,3372,Kota Surakarta,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
488,6/27/2022 21:53,621,Orland,Gedling,6286153940233,3173,Kota Jakarta Barat,28,Daihatsu,Daihatsu Xenia,MPV,2017,135000000,1
489,6/27/2022 23:52,166,Elihu,Alekhov,6286129678736,3211,Kabupaten Sumedang,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
490,6/28/2022 9:04,190,Romy,Sauter,6286117917369,3174,Kota Jakarta Selatan,46,Suzuki,Suzuki Ertiga,MPV,2015,125000000,1
491,6/28/2022 21:26,365,Milton,Stainbridge,6286108863354,3205,Kabupaten Garut,5,Toyota,Toyota Yaris,Hatchback,2012,124000000,1
492,6/29/2022 20:02,608,Ingrim,Devaney,6286107666405,3328,Kabupaten Tegal,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
493,6/29/2022 22:07,574,Chloe,Bellingham,6286097522662,3276,Kota Depok,38,Honda,Honda CR-V,SUV,2009,116000000,1
494,6/30/2022 2:15,635,Aimee,Loeber,6286092850117,3211,Kabupaten Sumedang,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
495,6/30/2022 15:17,113,Clarice,McKee,6286092584528,3211,Kabupaten Sumedang,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
496,7/1/2022 2:14,228,Christalle,Heddan,6286086905442,3213,Kabupaten Subang,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
497,7/1/2022 17:33,393,Tina,Wilkin,6286076424580,3211,Kabupaten Sumedang,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
498,7/3/2022 10:48,614,Armand,Wodeland,6286073452583,3374,Kota Semarang,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
499,7/4/2022 1:13,372,Mina,Delgado,6286068540781,3374,Kota Semarang,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
500,7/4/2022 5:04,523,Petr,Baser,6286067372164,3272,Kota Sukabumi,15,Toyota,Toyota Calya,Wagon,2016,107000000,1
501,7/4/2022 21:04,472,Cordie,Leisman,6286058992466,3272,Kota Sukabumi,14,Toyota,Toyota Calya,Wagon,2016,104000000,1
502,7/5/2022 2:28,506,Gran,Spriggs,6286058413700,3401,Kabupaten Kulon Progo,29,Daihatsu,Daihatsu Xenia,MPV,2014,100000000,1
503,7/5/2022 23:38,391,Corrinne,Samways,6286048764284,3328,Kabupaten Tegal,49,Suzuki,Suzuki Ertiga,MPV,2012,100000000,1
504,7/6/2022 1:35,572,Dionne,Kuhwald,6286042786347,3275,Kota Bekasi,7,Toyota,Toyota Agya,Hatchback,2014,97000000,1
505,7/6/2022 7:25,518,Tobit,Woolvett,6286035755912,3603,Kabupaten Tangerang,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
506,7/7/2022 10:54,510,Welch,Coom,6286024415657,3214,Kabupaten Purwakarta,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
507,7/8/2022 23:13,639,Ula,Imos,6286009582689,3671,Kota Tangerang,18,Daihatsu,Daihatsu Ayla,Hatchback,2015,96000000,1
508,7/8/2022 23:52,407,Alexandros,Sheehan,6286001057957,3172,Kota Jakarta Utara,34,Honda,Honda Jazz,Hatchback,2015,192000000,1
509,7/9/2022 4:31,442,Kit,Vatini,6285974811355,3216,Kabupaten Bekasi,16,Daihatsu,Daihatsu Ayla,Hatchback,2016,83000000,1
510,7/9/2022 6:25,623,Lilah,Dreakin,6285964885359,3604,Kabupaten Serang,8,Toyota,Toyota Agya,Hatchback,2016,110000000,1
511,7/10/2022 1:29,348,Johny,Bourdas,6285964777714,3327,Kabupaten Pemalang,1,Toyota,Toyota Yaris,Hatchback,2016,175000000,1
512,7/11/2022 2:03,487,Melantha,Crannell,6285964718736,3174,Kota Jakarta Selatan,20,Daihatsu,Daihatsu Ayla,Hatchback,2017,113000000,1
513,7/11/2022 21:23,429,Noni,Dawby,6285917472918,3374,Kota Semarang,19,Daihatsu,Daihatsu Ayla,Hatchback,2017,115000000,1
514,7/12/2022 2:09,601,Baryram,Sanford,6285904884537,3209,Kabupaten Cirebon,10,Toyota,Toyota Agya,Hatchback,2017,115500000,1
515,7/12/2022 2:39,387,Kristos,Mancktelow,6285869312646,3204,Kabupaten Bandung,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
516,7/12/2022 9:59,227,Marianne,Fawlo,6285835366899,3276,Kota Depok,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
517,7/12/2022 18:48,683,Donella,Jarad,6285801270802,3214,Kabupaten Purwakarta,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
518,7/13/2022 1:02,153,Lloyd,Preedy,6285749692084,3217,Kabupaten Bandung Barat,41,Honda,Honda Civic,Hatchback,2018,350000000,1
519,7/13/2022 12:56,233,Kermit,Clemon,6285734904250,3672,Kota Cilegon,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
520,7/14/2022 2:48,629,Kort,Palombi,6285715852929,3210,Kabupaten Majalengka,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
521,7/14/2022 5:24,677,Dilly,Philippet,6285704968690,3172,Kota Jakarta Utara,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
522,7/14/2022 9:21,209,Quent,Gard,6285686680687,3214,Kabupaten Purwakarta,45,Honda,Honda Civic,Hatchback,2019,397500000,1
523,7/14/2022 13:52,285,Vi,Cradduck,6285685961802,3277,Kota Cimahi,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
524,7/14/2022 19:07,151,Shirlene,Huetson,6285672521115,3215,Kabupaten Karawang,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
525,7/15/2022 4:00,513,Mala,Paradine,6285672171225,3328,Kabupaten Tegal,9,Toyota,Toyota Agya,Hatchback,2022,155500000,1
526,7/16/2022 3:17,288,Inna,Denness,6285648059251,3328,Kabupaten Tegal,27,Daihatsu,Daihatsu Xenia,MPV,2022,220500000,1
527,7/16/2022 10:31,401,Gladi,Bellam,6285618059217,3204,Kabupaten Bandung,22,Daihatsu,Daihatsu Terios,SUV,2022,223000000,1
528,7/16/2022 22:55,451,Odelle,Jolliman,6285612837560,3329,Kabupaten Brebes,4,Toyota,Toyota Yaris,Hatchback,2020,220000000,1
529,7/17/2022 19:52,509,Ivory,Hince,6285611543950,3673,Kota Serang,11,Toyota,Toyota Calya,Wagon,2019,130000000,1
530,7/17/2022 21:04,644,Alic,Devaney,6285592987514,3672,Kota Cilegon,12,Toyota,Toyota Calya,Wagon,2019,137000000,1
531,7/17/2022 21:53,464,Pepi,Moen,6285579438085,3208,Kabupaten Kuningan,6,Toyota,Toyota Agya,Hatchback,2019,114000000,1
532,7/18/2022 3:14,325,Francesco,Witherden,6285574723303,3274,Kota Cirebon,32,Honda,Honda Jazz,Hatchback,2019,250000000,1
533,7/18/2022 13:35,347,Merwin,Yanuk,6285557705486,3101,Kabupaten Kepulauan Seribu,45,Honda,Honda Civic,Hatchback,2019,397500000,1
534,7/18/2022 18:08,534,Roth,Hynd,6285545746133,3204,Kabupaten Bandung,26,Daihatsu,Daihatsu Xenia,MPV,2019,170000000,1
535,7/19/2022 1:26,119,Valida,Harmer,6285528200811,3329,Kabupaten Brebes,23,Daihatsu,Daihatsu Terios,SUV,2019,189900000,1
536,7/19/2022 9:04,363,Rem,Storrar,6285518979933,3672,Kota Cilegon,17,Daihatsu,Daihatsu Ayla,Hatchback,2019,120000000,1
537,7/19/2022 11:51,306,Sher,Bister,6285506751937,3213,Kabupaten Subang,2,Toyota,Toyota Yaris,Hatchback,2018,215000000,1
538,7/19/2022 22:09,693,Myrtle,Yesichev,6285502128765,3371,Kota Magelang,50,Suzuki,Suzuki Ertiga,MPV,2018,167000000,1
539,7/20/2022 7:47,208,Wiley,Kolak,6285482341831,3275,Kota Bekasi,47,Suzuki,Suzuki Ertiga,MPV,2018,178000000,1
540,7/20/2022 10:49,469,Paloma,Munby,6285474946382,3271,Kota Bogor,33,Honda,Honda Jazz,Hatchback,2018,216000000,1
541,7/21/2022 19:59,122,Markus,Yewen,6285448818880,3373,Kota Salatiga,31,Honda,Honda Jazz,Hatchback,2018,236000000,1
542,7/22/2022 7:56,326,Benedikta,Urry,6285443431156,3171,Kota Jakarta Pusat,40,Honda,Honda CR-V,SUV,2018,398500000,1
543,7/22/2022 19:26,539,Luke,Schwaiger,6285393138850,3329,Kabupaten Brebes,36,Honda,Honda CR-V,SUV,2018,415000000,1
544,7/23/2022 14:19,189,Arline,Newberry,6285382634716,3101,Kabupaten Kepulauan Seribu,41,Honda,Honda Civic,Hatchback,2018,350000000,1
545,7/23/2022 15:51,223,Meriel,Bogey,6285376570474,3211,Kabupaten Sumedang,30,Daihatsu,Daihatsu Xenia,MPV,2018,159000000,1
546,7/23/2022 16:35,175,Rodd,Caron,6285368007343,3278,Kota Tasikmalaya,21,Daihatsu,Daihatsu Terios,SUV,2018,190000000,1
547,7/24/2022 0:27,686,Ignazio,Creaney,6285362587208,3214,Kabupaten Purwakarta,25,Daihatsu,Daihatsu Terios,SUV,2018,201000000,1
548,7/24/2022 1:59,201,Clim,Guitel,6285346016593,3602,Kabupaten Lebak,13,Toyota,Toyota Calya,Wagon,2017,115500000,1
